Towards Coupling Full-disk and Active Region-based Flare Prediction for Operational Space Weather Forecasting,https://arxiv.org/pdf/2209.07406
Dynamic X-Ray Vision in Mixed Reality,https://arxiv.org/pdf/2209.07025
An Exploration of Hands-free Text Selection for Virtual Reality Head-Mounted Displays,https://arxiv.org/pdf/2209.06825
Sources of Residual Autocorrelation in Multiband Task fMRI and Strategies for Effective Mitigation,https://arxiv.org/pdf/2209.06783
Semantic Visual Simultaneous Localization and Mapping: A Survey,https://arxiv.org/pdf/2209.06428
Self-organization phenomena in cold atmospheric pressure plasma slit jet,https://arxiv.org/pdf/2209.05326
What drives decayless kink oscillations in active region coronal loops on the Sun?,https://arxiv.org/pdf/2209.04251
CHAOS VII: A Large-Scale Direct Abundance Study in M33,https://arxiv.org/pdf/2209.03962
"R$^3$LIVE++: A Robust, Real-time, Radiance reconstruction package with a tightly-coupled LiDAR-Inertial-Visual state Estimator",https://arxiv.org/pdf/2209.03666
Recombination of hot ionized nebulae: The old planetary nebula around V4334 Sgr (Sakurai's star),https://arxiv.org/pdf/2209.03634
Quantum computing teaching with CoSpaces,https://arxiv.org/pdf/2209.03327
A Ridge-Regularised Jackknifed Anderson-Rubin Test,https://arxiv.org/pdf/2209.03259
The HoloLens in Medicine: A systematic Review and Taxonomy,https://arxiv.org/pdf/2209.03245
"ExpTrialMng: A Universal Experiment Trial Manager for <span class=""search-hit mathjax"">AR</span>/VR/MR Experiments based on Unity",https://arxiv.org/pdf/2209.02966
An Indoor Localization Dataset and Data Collection Framework with High Precision Position Annotation,https://arxiv.org/pdf/2209.02270
"Comparative Study of <span class=""search-hit mathjax"">AR</span> Versus Image and Video for Exercise Learning",https://arxiv.org/pdf/2209.02161
"Evaluating Situated Visualization in <span class=""search-hit mathjax"">AR</span> with Eye Tracking",https://arxiv.org/pdf/2209.01846
511 keV galactic line from first-order phase transitions and primordial black holes,https://arxiv.org/pdf/2209.01552
Deceiving Audio Design in Augmented Environments : A Systematic Review of Audio Effects in Augmented Reality,https://arxiv.org/pdf/2209.01367
GOALS-JWST: Resolving the Circumnuclear Gas Dynamics in NGC 7469 in the Mid-Infrared,https://arxiv.org/pdf/2209.01210
Constructing Electron-Atom Elastic Scattering Potentials using Relativistic Coupled-Cluster Theory: A few case studies,https://arxiv.org/pdf/2209.00221
Tunable Polarization-Multiplexed Achromatic Dielectric Metalens,https://arxiv.org/pdf/2209.00168
"Pion Production In ν μ Charged Current Interactions On {^{40}}<span class=""search-hit mathjax"">ar</span> In Deep Underground Neutrino Experiment",https://arxiv.org/pdf/2208.14643
A Fresh Look at ECN Traversal in the Wild,https://arxiv.org/pdf/2208.14523
Call and Response: A Time-Resolved Study of Chromospheric Evaporation in a Large Solar Flare,https://arxiv.org/pdf/2208.14347
Sigmoid Formation Through Slippage of A Single J-shaped Coronal Loop,https://arxiv.org/pdf/2208.14034
Highlights from the NA61/SHINE experiment,https://arxiv.org/pdf/2208.13823
Group invariant solutions for the planar Schrödinger-Poisson system,https://arxiv.org/pdf/2208.13529
When Internet of Things meets Metaverse: Convergence of Physical and Cyber Worlds,https://arxiv.org/pdf/2208.13501
Incremental Semantic Localization using Hierarchical Clustering of Object Association Sets,https://arxiv.org/pdf/2208.13210
Actor-identified Spatiotemporal Action Detection -- Detecting Who Is Doing What in Videos,https://arxiv.org/pdf/2208.12940
The magnetic field environment of active region 12673 that produced the energetic particle events of September 2017,https://arxiv.org/pdf/2208.12774
A Deep Perceptual Measure for Lens and Camera Calibration,https://arxiv.org/pdf/2208.12300
On a generalization of two results of Happel to commutative rings,https://arxiv.org/pdf/2208.12137
