An Exploration of Hands-free Text Selection for Virtual Reality Head-Mounted Displays,https://arxiv.org/pdf/2209.06825
Evaluation of Text Selection Techniques in Virtual Reality Head-Mounted Displays,https://arxiv.org/pdf/2209.06498
Semantic Visual Simultaneous Localization and Mapping: A Survey,https://arxiv.org/pdf/2209.06428
Neural3Points: Learning to Generate Physically Realistic Full-body Motion for Virtual Reality Users,https://arxiv.org/pdf/2209.05753
TruVR: Trustworthy Cybersickness Detection using Explainable Machine Learning,https://arxiv.org/pdf/2209.05257
"R$^3$LIVE++: A Robust, Real-time, Radiance reconstruction package with a tightly-coupled LiDAR-Inertial-Visual state Estimator",https://arxiv.org/pdf/2209.03666
"ExpTrialMng: A Universal Experiment Trial Manager for AR/<span class=""search-hit mathjax"">VR</span>/MR Experiments based on Unity",https://arxiv.org/pdf/2209.02966
Spherical Coordinates from Persistent Cohomology,https://arxiv.org/pdf/2209.02791
Impact of 4ir technology and its impact on the current deployment,https://arxiv.org/pdf/2209.01791
"Leveraging Tendon Vibration to Extend Pseudo-Haptic Sensations in <span class=""search-hit mathjax"">VR</span>",https://arxiv.org/pdf/2209.00435
Tunable Polarization-Multiplexed Achromatic Dielectric Metalens,https://arxiv.org/pdf/2209.00168
A Fresh Look at ECN Traversal in the Wild,https://arxiv.org/pdf/2208.14523
"LinkGlide-S: A Wearable Multi-Contact Tactile Display Aimed at Rendering Object Softness at the Palm with Impedance Control in <span class=""search-hit mathjax"">VR</span> and Telemanipulation",https://arxiv.org/pdf/2208.14149
When Internet of Things meets Metaverse: Convergence of Physical and Cyber Worlds,https://arxiv.org/pdf/2208.13501
Evidence for Co-rotation Origin of Super Metal Rich Stars in LAMOST-Gaia: Multiple Ridges with a Similar Slope in phi versus Lz Plane,https://arxiv.org/pdf/2208.13353
Full Body Video-Based Self-Avatars for Mixed Reality: from E2E System to User Study,https://arxiv.org/pdf/2208.12639
A Deep Perceptual Measure for Lens and Camera Calibration,https://arxiv.org/pdf/2208.12300
"Joint Scheduling and Coding for Reliable, Latency-bounded Transmission over Parallel Wireless Links",https://arxiv.org/pdf/2208.11978
Collaborative Remote Control of Unmanned Ground Vehicles in Virtual Reality,https://arxiv.org/pdf/2208.11294
"""It's Just Part of Me:"" Understanding Avatar Diversity and Self-presentation of People with Disabilities in Social Virtual Reality",https://arxiv.org/pdf/2208.11170
VRBubble: Enhancing Peripheral Awareness of Avatars for People with Visual Impairments in Social Virtual Reality,https://arxiv.org/pdf/2208.11071
Vox-Surf: Voxel-based Implicit Surface Representation,https://arxiv.org/pdf/2208.10925
"AI and 6G into the Metaverse: Fundamentals, Challenges and Future Research Trends",https://arxiv.org/pdf/2208.10921
Wavelet-Based Fast Decoding of 360° Videos,https://arxiv.org/pdf/2208.10859
Leaning-Based Control of an Immersive-Telepresence Robot,https://arxiv.org/pdf/2208.10613
Objects Can Move: 3D Change Detection by Geometric Transformation Constistency,https://arxiv.org/pdf/2208.09870
Standing Balance Improvement Using Vibrotactile Feedback in Virtual Reality,https://arxiv.org/pdf/2208.09082
Evaluation of Postural Muscle Synergies during a Complex Motor Task in a Virtual Reality Environment,https://arxiv.org/pdf/2208.09009
Deep Billboards towards Lossless Real2Sim in Virtual Reality,https://arxiv.org/pdf/2208.08861
Auditory Feedback to Make Walking in Virtual Reality More Accessible,https://arxiv.org/pdf/2208.08390
"Providing High Capacity for AR/<span class=""search-hit mathjax"">VR</span> traffic in 5G Systems with Multi-Connectivity",https://arxiv.org/pdf/2208.08277
Virtual Reality Platform to Develop and Test Applications on Human-Robot Social Interaction,https://arxiv.org/pdf/2208.06711
Going Incognito in the Metaverse,https://arxiv.org/pdf/2208.05604
The Relative Importance of Depth Cues and Semantic Edges for Indoor Mobility Using Simulated Prosthetic Vision in Immersive Virtual Reality,https://arxiv.org/pdf/2208.05066
Towards Enabling Next Generation Societal Virtual Reality Applications for Virtual Human Teleportation,https://arxiv.org/pdf/2208.04998
360Roam: Real-Time Indoor Roaming Using Geometry-Aware ${360^\circ}$ Radiance Fields,https://arxiv.org/pdf/2208.02705
Vibrotactile Feedback to Make Real Walking in Virtual Reality More Accessible,https://arxiv.org/pdf/2208.02403
FauxThrow: Exploring the Effects of Incorrect Point of Release in Throwing Motions,https://arxiv.org/pdf/2208.02166
'Labelling the Gaps': A Weakly Supervised Automatic Eye Gaze Estimation,https://arxiv.org/pdf/2208.01840
Segmented Learning for Class-of-Service Network Traffic Classification,https://arxiv.org/pdf/2208.01793
Voice Analysis for Stress Detection and Application in Virtual Reality to Improve Public Speaking in Real-time: A Review,https://arxiv.org/pdf/2208.01041
Deep 360$^\circ$ Optical Flow Estimation Based on Multi-Projection Fusion,https://arxiv.org/pdf/2208.00776
AvatarGen: a 3D Generative Model for Animatable Human Avatars,https://arxiv.org/pdf/2208.00561
Virtual Reality Simulator for Fetoscopic Spina Bifida Repair Surgery,https://arxiv.org/pdf/2208.00169
Dialogue Enhancement and Listening Effort in Broadcast Audio: A Multimodal Evaluation,https://arxiv.org/pdf/2207.14240
Polarization-decoupled Flat Displays,https://arxiv.org/pdf/2207.13810
On-Device CPU Scheduling for Sense-React Systems,https://arxiv.org/pdf/2207.13280
Exploring the Unprecedented Privacy Risks of the Metaverse,https://arxiv.org/pdf/2207.13176
Non-trivial dynamics in a model of glial membrane voltage driven by open potassium pores,https://arxiv.org/pdf/2207.13040
Compositional Human-Scene Interaction Synthesis with Semantic Control,https://arxiv.org/pdf/2207.12824
A Pilot Study on The Impact of Stereoscopic Display Type on User Interactions Within A Immersive Analytics Environment,https://arxiv.org/pdf/2207.12558
Virtual Reality Therapy for the Psychological Well-being of Palliative Care Patients in Hong Kong,https://arxiv.org/pdf/2207.11754
Multiface: A Dataset for Neural Face Rendering,https://arxiv.org/pdf/2207.11243
Omni3D: A Large Benchmark and Model for 3D Object Detection in the Wild,https://arxiv.org/pdf/2207.10660
Detailed spectroscopy of post-AGB supergiant GSC 04050$-$02366 in IRAS Z02229+6208 IR source system,https://arxiv.org/pdf/2207.09741
HoloLens 2 Technical Evaluation as Mixed Reality Guide,https://arxiv.org/pdf/2207.09554
Don't Stop Learning: Towards Continual Learning for the CLIP Model,https://arxiv.org/pdf/2207.09248
Short-Term Trajectory Prediction for Full-Immersive Multiuser Virtual Reality with Redirected Walking,https://arxiv.org/pdf/2207.07520
Action-Specific Perception &amp; Performance on a Fitts's Law Task in Virtual Reality: The Role of Haptic Feedback,https://arxiv.org/pdf/2207.07400
"Design of <span class=""search-hit mathjax"">VR</span> Engine Assembly Teaching System",https://arxiv.org/pdf/2207.07119
