Can We Solve 3D Vision Tasks Starting from A 2D Vision Transformer?,https://arxiv.org/pdf/2209.07026
"SQL and NoSQL Databases Software <span class=""search-hit mathjax"">architectures</span> performance analysis and assessments -- A Systematic Literature review",https://arxiv.org/pdf/2209.06977
"SeRP: Self-Supervised Representation Learning Using Perturbed Point <span class=""search-hit mathjax"">Clouds</span>",https://arxiv.org/pdf/2209.06067
LAMSkyCam: A Low-cost and Miniature Ground-based Sky Camera,https://arxiv.org/pdf/2209.06051
"SVNet: Where SO(3) Equivariance Meets Binarization on Point <span class=""search-hit mathjax"">Cloud</span> Representation",https://arxiv.org/pdf/2209.05924
A Survey on Mobile Edge Computing for Video Streaming: Opportunities and Challenges,https://arxiv.org/pdf/2209.05761
The Switch from Conventional to SDN: The Case for Transport-Agnostic Congestion Control,https://arxiv.org/pdf/2209.04729
Air Computing: A Survey on a New Generation Computation Paradigm in 6G Wireless Networks,https://arxiv.org/pdf/2209.04640
"GRASP-Net: Geometric Residual Analysis and Synthesis for Point <span class=""search-hit mathjax"">Cloud</span> Compression",https://arxiv.org/pdf/2209.04401
Prediction method of Soundscape Impressions using Environmental Sounds and Aerial Photographs,https://arxiv.org/pdf/2209.04077
In-Network Computing With Function as a Service at the Edge,https://arxiv.org/pdf/2209.02983
Graph-PHPA: Graph-based Proactive Horizontal Pod Autoscaling for Microservices using LSTM-GNN,https://arxiv.org/pdf/2209.02551
Power Allocation for Joint Communication and Sensing in Cell-Free Massive MIMO,https://arxiv.org/pdf/2209.01864
"SPCNet: Stepwise Point <span class=""search-hit mathjax"">Cloud</span> Completion Network",https://arxiv.org/pdf/2209.01746
SEFormer: Structure Embedding Transformer for 3D Object Detection,https://arxiv.org/pdf/2209.01745
Deep Live Video Ad Placement on the 5G Edge,https://arxiv.org/pdf/2209.01421
Accelerating Polynomial Multiplication for Homomorphic Encryption on GPUs,https://arxiv.org/pdf/2209.01290
Real-time 3D Single Object Tracking with Transformer,https://arxiv.org/pdf/2209.00860
"PCDNF: Revisiting Learning-based Point <span class=""search-hit mathjax"">Cloud</span> Denoising via Joint Normal Filtering",https://arxiv.org/pdf/2209.00798
DecVi: Adaptive Video Conferencing on Open Peer-to-Peer Networks,https://arxiv.org/pdf/2209.00695
SecDDR: Enabling Low-Cost Secure Memories by Protecting the DDR Interface,https://arxiv.org/pdf/2209.00685
An Anonymous Overlay Routing Protocol for Uplink-Intensive Applications,https://arxiv.org/pdf/2208.14920
A Fresh Look at ECN Traversal in the Wild,https://arxiv.org/pdf/2208.14523
"A Comparative Study On Three Selective <span class=""search-hit mathjax"">Cloud</span> Providers",https://arxiv.org/pdf/2208.14482
"One Year of DDoS Attacks Against a <span class=""search-hit mathjax"">Cloud</span> Provider: an Overview",https://arxiv.org/pdf/2208.14205
Effective Multi-User Delay-Constrained Scheduling with Deep Recurrent Reinforcement Learning,https://arxiv.org/pdf/2208.14074
Detection and Classification of Brain tumors Using Deep Convolutional Neural Networks,https://arxiv.org/pdf/2208.13264
Sub-mW Neuromorphic SNN audio processing applications with Rockpool and Xylo,
A Joint Framework to Privacy-Preserving Edge Intelligence in Vehicular Networks,https://arxiv.org/pdf/2208.12755
Universal Mini-Batch Consistency for Set Encoding Functions,https://arxiv.org/pdf/2208.12401
"<span class=""search-hit mathjax"">Cloud</span> Process Execution Engine: <span class=""search-hit mathjax"">Architecture</span> and Interfaces",https://arxiv.org/pdf/2208.12214
"Overbook in Advance, Trade in Future: Computing Resource Provisioning in Hybrid Device-Edge-<span class=""search-hit mathjax"">Cloud</span> Networks",https://arxiv.org/pdf/2208.11972
Efficient Data-Driven Network Functions,https://arxiv.org/pdf/2208.11385
In-Air Imaging Sonar Sensor Network with Real-Time Processing Using GPUs,https://arxiv.org/pdf/2208.10839
"LEAPER: Modeling <span class=""search-hit mathjax"">Cloud</span> FPGA-based Systems via Transfer Learning",https://arxiv.org/pdf/2208.10606
"PointDP: Diffusion-driven Purification against Adversarial Attacks on 3D Point <span class=""search-hit mathjax"">Cloud</span> Recognition",https://arxiv.org/pdf/2208.09801
"Zeno: A Scalable Capability-Based Secure <span class=""search-hit mathjax"">Architecture</span>",https://arxiv.org/pdf/2208.09800
Privacy-Preserving Protocols for Smart Cameras and Other IoT Devices,https://arxiv.org/pdf/2208.09776
"MonoPCNS: Monocular 3D Object Detection via Point <span class=""search-hit mathjax"">Cloud</span> Network Simulation",https://arxiv.org/pdf/2208.09446
"A Secure and Efficient Data Deduplication Scheme with Dynamic Ownership Management in <span class=""search-hit mathjax"">Cloud</span> Computing",https://arxiv.org/pdf/2208.09030
Z-BERT-A: a zero-shot Pipeline for Unknown Intent detection,https://arxiv.org/pdf/2208.07084
"Energy Savings When Migrating Workloads to the <span class=""search-hit mathjax"">Cloud</span>",https://arxiv.org/pdf/2208.06976
"PointTree: Transformation-Robust Point <span class=""search-hit mathjax"">Cloud</span> Encoder with Relaxed K-D Trees",https://arxiv.org/pdf/2208.05962
Design and Evaluation of IPFS: A Storage Layer for the Decentralized Web,https://arxiv.org/pdf/2208.05877
"Mission <span class=""search-hit mathjax"">Architecture</span> to Characterize Habitability of Venus <span class=""search-hit mathjax"">Cloud</span> Layers via an Aerial Platform",https://arxiv.org/pdf/2208.05582
Aerial Platform Design Options for a Life-Finding Mission at Venus,https://arxiv.org/pdf/2208.05579
"Federated Learning for Digital Twin-Based Vehicular Networks: <span class=""search-hit mathjax"">Architecture</span> and Challenges",https://arxiv.org/pdf/2208.05558
"PROFET: Profiling-based CNN Training Latency Prophet for GPU <span class=""search-hit mathjax"">Cloud</span> Instances",https://arxiv.org/pdf/2208.05130
Privacy-Aware Adversarial Network in Human Mobility Prediction,https://arxiv.org/pdf/2208.05009
Learning Mean-Field Control for Delayed Information Load Balancing in Large Queuing Systems,https://arxiv.org/pdf/2208.04777
"Global Hierarchical Attention for 3D Point <span class=""search-hit mathjax"">Cloud</span> Analysis",https://arxiv.org/pdf/2208.03791
"Hardless: A Generalized Serverless Compute <span class=""search-hit mathjax"">Architecture</span> for Hardware Processing Accelerators",https://arxiv.org/pdf/2208.03192
PointConvFormer: Revenge of the Point-based Convolution,https://arxiv.org/pdf/2208.02879
Distributed Intelligence in Wireless Networks,https://arxiv.org/pdf/2208.00545
"CloudAttention: Efficient Multi-Scale Attention Scheme For 3D Point <span class=""search-hit mathjax"">Cloud</span> Learning",https://arxiv.org/pdf/2208.00524
A Local-Ratio-Based Power Control Approach for Capacitated Access Points in Mobile Edge Computing,https://arxiv.org/pdf/2208.00372
"PolarMix: A General Data Augmentation Technique for LiDAR Point <span class=""search-hit mathjax"">Clouds</span>",https://arxiv.org/pdf/2208.00223
Renting Edge Computing Resources for Service Hosting,https://arxiv.org/pdf/2207.14690
CoNet: Borderless and decentralized server cooperation in edge computing,https://arxiv.org/pdf/2207.13991
Software Engineering for Serverless Computing,https://arxiv.org/pdf/2207.13263
"Explaining Deep Neural Networks for Point <span class=""search-hit mathjax"">Clouds</span> using Gradient-based Visualisations",https://arxiv.org/pdf/2207.12984
CENet: Toward Concise and Efficient LiDAR Semantic Segmentation for Autonomous Driving,https://arxiv.org/pdf/2207.12691
Interference and Need Aware Workload Colocation in Hyperscale Datacenters,https://arxiv.org/pdf/2207.12499
"RSAM: An Enhanced <span class=""search-hit mathjax"">Architecture</span> for achieving Web Services Reliability in Mobile <span class=""search-hit mathjax"">Cloud</span> Computing",https://arxiv.org/pdf/2207.12404
"Aveiro Tech City Living Lab: A Communication, Sensing and Computing Platform for City Environments",https://arxiv.org/pdf/2207.12200
Machine-learning accelerated identification of exfoliable two-dimensional materials,https://arxiv.org/pdf/2207.12118
Learning State Machines to Monitor and Detect Anomalies on a Kubernetes Cluster,https://arxiv.org/pdf/2207.12087
FAB: An FPGA-based Accelerator for Bootstrappable Fully Homomorphic Encryption,https://arxiv.org/pdf/2207.11872
SQP: Congestion Control for Low-Latency Interactive Video Streaming,https://arxiv.org/pdf/2207.11857
"CARGO: AI-Guided Dependency Analysis for Migrating Monolithic Applications to Microservices <span class=""search-hit mathjax"">Architecture</span>",https://arxiv.org/pdf/2207.11784
"RMAWS: An Hybrid <span class=""search-hit mathjax"">Architecture</span> for achieving Web Services Reliability in Mobile <span class=""search-hit mathjax"">Cloud</span> Computing",https://arxiv.org/pdf/2207.11608
"GraphFit: Learning Multi-scale Graph-Convolutional Representation for Point <span class=""search-hit mathjax"">Cloud</span> Normal Estimation",https://arxiv.org/pdf/2207.11484
The Dirty Secret of SSDs: Embodied Carbon,https://arxiv.org/pdf/2207.10793
"R2P: A Deep Learning Model from mmWave Radar to Point <span class=""search-hit mathjax"">Cloud</span>",https://arxiv.org/pdf/2207.10690
"Online Localisation and Colored Mesh Reconstruction <span class=""search-hit mathjax"">Architecture</span> for 3D Visual Feedback in Robotic Exploration Missions",https://arxiv.org/pdf/2207.10489
MeshMAE: Masked Autoencoders for 3D Mesh Data Analysis,https://arxiv.org/pdf/2207.10228
Implementacion de un sistema IoT de bajo costo para el monitoreo de la calidad del aire en El Salvador,https://arxiv.org/pdf/2207.09975
"An Intelligent Trust <span class=""search-hit mathjax"">Cloud</span> Management Method for Secure Clustering in 5G enabled Internet of Medical Things",https://arxiv.org/pdf/2207.09057
"PackCache: An Online Cost-driven Data Caching Algorithm in the <span class=""search-hit mathjax"">Cloud</span>",https://arxiv.org/pdf/2207.09035
I2I: Image to Icosahedral Projection for $\mathrm{SO}(3)$ Object Reasoning from Single-View Images,https://arxiv.org/pdf/2207.08925
"CATRE: Iterative Point <span class=""search-hit mathjax"">Clouds</span> Alignment for Category-level Object Pose Refinement",https://arxiv.org/pdf/2207.08082
"3DVerifier: Efficient Robustness Verification for 3D Point <span class=""search-hit mathjax"">Cloud</span> Models",https://arxiv.org/pdf/2207.07539
"Bi-PointFlowNet: Bidirectional Learning for Point <span class=""search-hit mathjax"">Cloud</span> Based Scene Flow Estimation",https://arxiv.org/pdf/2207.07522
ERIC: An Efficient and Practical Software Obfuscation Framework,https://arxiv.org/pdf/2207.07407
Bunk8s: Enabling Easy Integration Testing of Microservices in Kubernetes,https://arxiv.org/pdf/2207.06811
"Explainable Intrusion Detection Systems (X-IDS): A Survey of Current Methods, Challenges, and Opportunities",https://arxiv.org/pdf/2207.06236
Teachers in concordance for pseudo-labeling of 3D sequential data,https://arxiv.org/pdf/2207.06079
"A Near Sensor Edge Computing System for Point <span class=""search-hit mathjax"">Cloud</span> Semantic Segmentation",https://arxiv.org/pdf/2207.05888
